date,crop_type,location,temperature,humidity,rainfall,soil_moisture,ph_level,nitrogen,phosphorus,potassium,yield,price,year,month,season,quarter,temp_stress,humidity_stress,weather_stress_score,soil_health_score,market_demand,price_trend
2019-03-20,Cotton,Punjab,15.1,33.4,0.8,58.4,6.18,254.0,79.0,158.0,126.9,4812.91,2019,3,2,1,0,1,1,0.3433333333333333,low,falling
2019-03-21,Cotton,Madhya Pradesh,18.1,28.8,6.3,62.2,7.04,177.0,116.0,117.0,93.5,5082.57,2019,3,2,1,0,1,1,0.245,low,falling
2019-03-21,Corn,Haryana,14.0,39.9,5.1,58.4,6.62,223.0,92.0,75.0,95.8,1822.12,2019,3,2,1,1,1,2,0.0875,low,rising
2019-03-21,Cotton,Rajasthan,21.8,41.8,0.7,50.1,6.52,132.0,52.0,167.0,83.0,5614.97,2019,3,2,1,0,0,0,0.0208333333333333,low,falling
2019-03-22,Rice,Karnataka,15.1,42.1,0.4,49.8,7.24,208.0,111.0,113.0,94.3,2169.13,2019,3,2,1,0,0,0,0.31750000000000006,low,falling
2019-03-22,Rice,Punjab,14.2,59.2,0.2,71.5,6.31,89.0,122.0,170.0,96.9,2168.28,2019,3,2,1,1,0,1,0.13041666666666663,low,falling
2019-03-23,Rice,Karnataka,14.5,56.6,2.3,59.6,7.73,249.0,97.0,199.0,88.7,2717.98,2019,3,2,1,1,0,1,0.7212500000000001,low,falling
2019-03-24,Soybeans,Haryana,18.6,31.3,3.2,58.3,7.11,185.0,93.0,181.0,143.3,3066.78,2019,3,2,1,0,1,1,0.4104166666666667,low,falling
2019-03-24,Wheat,Uttar Pradesh,12.3,41.3,1.2,55.8,6.33,253.0,98.0,132.0,88.2,1747.0,2019,3,2,1,1,0,1,0.33625,low,falling
2019-03-24,Soybeans,Madhya Pradesh,13.0,32.0,3.5,55.0,7.35,139.0,149.0,86.0,83.5,4053.33,2019,3,2,1,1,1,2,0.19541666666666663,low,falling
2019-03-25,Rice,Punjab,12.9,33.3,2.2,62.9,7.01,170.0,91.0,182.0,88.8,2269.06,2019,3,2,1,1,1,2,0.3570833333333333,low,falling
2019-03-25,Wheat,Gujarat,17.3,43.8,2.5,30.3,7.2,154.0,126.0,178.0,89.4,1727.17,2019,3,2,1,0,0,0,0.4441666666666667,low,falling
2019-03-26,Wheat,Madhya Pradesh,15.5,40.3,0.9,50.5,7.83,211.0,69.0,189.0,88.6,1971.69,2019,3,2,1,0,0,0,0.5120833333333333,low,falling
2019-03-27,Cotton,Punjab,10.2,32.2,4.8,59.6,7.19,148.0,102.0,141.0,79.4,5435.98,2019,3,2,1,1,1,2,0.22458333333333338,low,falling
2019-03-28,Soybeans,Madhya Pradesh,17.7,42.3,6.4,58.7,6.57,139.0,139.0,156.0,110.2,4122.8,2019,3,2,1,0,0,0,0.2979166666666667,low,falling
2019-03-28,Rice,Rajasthan,10.1,53.2,1.2,46.0,6.56,239.0,111.0,200.0,59.3,2473.79,2019,3,2,1,1,0,1,0.6,low,falling
2019-03-28,Corn,Rajasthan,23.5,51.8,2.7,51.9,6.76,206.0,92.0,153.0,78.6,2064.75,2019,3,2,1,0,0,0,0.3225,low,rising
2019-03-29,Cotton,Gujarat,17.5,52.6,1.9,56.6,7.34,174.0,68.0,30.0,105.8,5960.07,2019,3,2,1,0,0,0,0.0,low,falling
2019-03-29,Cotton,Karnataka,10.6,38.0,2.0,63.0,6.86,172.0,86.0,179.0,74.9,5933.69,2019,3,2,1,1,1,2,0.3166666666666667,low,falling
2019-03-30,Wheat,Haryana,20.0,45.2,0.2,37.1,6.37,237.0,128.0,179.0,138.8,2051.65,2019,3,2,1,0,0,0,0.5579166666666666,low,falling
2019-03-30,Cotton,Rajasthan,16.7,40.1,1.0,52.1,6.25,220.0,130.0,142.0,82.5,6364.35,2019,3,2,1,0,0,0,0.3837499999999999,low,rising
2019-03-31,Wheat,Maharashtra,11.2,42.3,2.1,50.8,7.16,156.0,108.0,182.0,80.6,2033.06,2019,3,2,1,1,0,1,0.3975,low,falling
2019-03-31,Corn,Madhya Pradesh,17.9,39.7,4.8,56.8,7.27,228.0,83.0,131.0,101.3,1706.54,2019,3,2,1,0,1,1,0.33791666666666664,low,falling
2019-03-31,Corn,Gujarat,14.5,41.8,1.5,50.5,6.15,201.0,104.0,128.0,78.9,1867.83,2019,3,2,1,1,0,1,0.19041666666666673,low,rising
2019-04-01,Corn,Maharashtra,15.9,50.8,0.1,44.3,7.33,249.0,84.0,195.0,104.9,1556.36,2019,4,2,2,0,0,0,0.6145833333333333,low,falling
2019-04-02,Cotton,Madhya Pradesh,12.4,46.5,0.3,61.9,7.31,209.0,120.0,117.0,88.9,6135.17,2019,4,2,2,1,0,1,0.37208333333333327,low,falling
2019-04-03,Wheat,Rajasthan,21.1,39.7,0.1,45.8,7.15,125.0,138.0,123.0,69.8,2176.12,2019,4,2,2,0,1,1,0.22208333333333338,low,rising
2019-04-03,Soybeans,Karnataka,16.3,38.9,0.5,60.2,6.5,194.0,135.0,144.0,101.5,3383.58,2019,4,2,2,0,1,1,0.37333333333333335,low,falling
2019-04-04,Cotton,Punjab,12.2,31.9,0.8,61.1,7.19,254.0,83.0,132.0,116.5,5634.25,2019,4,2,2,1,1,2,0.39625000000000005,low,falling
2019-04-05,Soybeans,Uttar Pradesh,20.3,48.5,0.7,45.2,6.63,185.0,73.0,129.0,96.1,2739.52,2019,4,2,2,0,0,0,0.11041666666666665,low,falling
2019-04-06,Wheat,Haryana,15.0,40.8,0.4,40.6,7.6,158.0,82.0,78.0,92.8,1948.33,2019,4,2,2,0,0,0,0.024166666666666614,low,falling
2019-04-06,Soybeans,Gujarat,19.9,54.1,0.4,46.9,6.31,215.0,89.0,167.0,108.7,3810.47,2019,4,2,2,0,0,0,0.32541666666666663,low,falling
2019-04-06,Soybeans,Karnataka,12.5,35.8,0.3,37.5,7.06,279.0,117.0,146.0,55.6,4181.89,2019,4,2,2,1,1,2,0.6025,low,falling
2019-04-07,Soybeans,Uttar Pradesh,15.1,40.9,0.5,49.0,7.06,205.0,146.0,177.0,90.5,3949.49,2019,4,2,2,0,0,0,0.6174999999999999,low,falling
2019-04-07,Soybeans,Rajasthan,20.1,55.5,0.1,55.5,6.93,258.0,116.0,63.0,83.1,3697.28,2019,4,2,2,0,0,0,0.25375,low,falling
2019-04-08,Rice,Haryana,17.8,46.9,0.9,51.7,6.68,203.0,80.0,167.0,123.2,2167.39,2019,4,2,2,0,0,0,0.31166666666666665,low,falling
2019-04-08,Wheat,Haryana,18.0,45.3,0.1,38.7,6.88,297.0,126.0,135.0,110.0,1278.41,2019,4,2,2,0,0,0,0.6183333333333333,low,falling
2019-04-09,Corn,Gujarat,15.1,27.9,1.3,57.1,6.77,403.0,92.0,115.0,97.6,1434.01,2019,4,2,2,0,1,1,0.6895833333333332,low,falling
2019-04-09,Wheat,Karnataka,17.3,53.7,1.5,52.3,7.2,177.0,81.0,133.0,102.0,2010.24,2019,4,2,2,0,0,0,0.2016666666666667,low,falling
2019-04-09,Wheat,Haryana,15.1,29.0,1.5,52.1,6.98,240.0,131.0,124.0,124.0,1965.21,2019,4,2,2,0,1,1,0.4683333333333333,low,falling
2019-04-10,Wheat,Uttar Pradesh,16.8,28.7,0.8,41.1,6.13,177.0,136.0,152.0,98.2,1246.16,2019,4,2,2,0,1,1,0.3145833333333333,low,falling
2019-04-11,Wheat,Haryana,16.3,46.0,1.1,58.6,7.83,215.0,118.0,207.0,114.0,1895.72,2019,4,2,2,0,0,0,0.7454166666666666,low,falling
2019-04-11,Soybeans,Madhya Pradesh,19.2,43.8,0.3,44.2,6.83,178.0,97.0,160.0,119.4,4161.54,2019,4,2,2,0,0,0,0.30125,low,falling
2019-04-11,Rice,Haryana,10.0,42.7,4.0,62.2,6.85,170.0,58.0,201.0,107.5,3309.91,2019,4,2,2,1,0,1,0.29041666666666666,low,rising
2019-04-12,Soybeans,Gujarat,22.4,39.5,0.2,52.1,7.63,239.0,129.0,163.0,98.0,3179.28,2019,4,2,2,0,1,1,0.6704166666666667,low,falling
2019-04-12,Cotton,Haryana,19.5,51.2,3.3,45.2,6.46,252.0,136.0,191.0,119.7,5182.49,2019,4,2,2,0,0,0,0.6733333333333333,low,falling
2019-04-12,Soybeans,Maharashtra,18.9,42.0,0.5,33.7,6.52,222.0,33.0,130.0,120.4,4479.57,2019,4,2,2,0,0,0,0.05916666666666659,low,rising
2019-04-13,Wheat,Madhya Pradesh,17.2,44.9,0.4,39.4,7.12,172.0,72.0,205.0,92.3,1832.52,2019,4,2,2,0,0,0,0.38916666666666666,low,falling
2019-04-14,Soybeans,Punjab,13.7,25.0,0.1,55.7,8.5,240.0,75.0,133.0,78.8,3725.27,2019,4,2,2,1,1,2,0.5016666666666666,low,falling
2019-04-14,Rice,Rajasthan,18.3,51.7,1.6,62.4,7.1,209.0,150.0,121.0,75.8,2654.66,2019,4,2,2,0,0,0,0.4591666666666666,low,falling
2019-04-15,Cotton,Karnataka,11.3,37.4,1.9,51.9,7.45,132.0,122.0,171.0,74.3,7159.28,2019,4,2,2,1,1,2,0.38375000000000004,low,rising
2019-04-15,Cotton,Rajasthan,19.4,46.7,2.4,49.9,7.37,227.0,121.0,246.0,74.5,7702.69,2019,4,2,2,0,0,0,0.8579166666666667,low,rising
2019-04-16,Cotton,Maharashtra,15.8,29.1,0.1,62.1,6.74,199.0,46.0,123.0,104.3,3945.18,2019,4,2,2,0,1,1,0.04916666666666669,low,falling
2019-04-16,Cotton,Rajasthan,21.8,46.8,1.1,51.4,6.78,201.0,50.0,121.0,85.4,5116.63,2019,4,2,2,0,0,0,0.06583333333333337,low,falling
2019-04-16,Rice,Maharashtra,10.5,39.2,0.6,56.3,6.9,202.0,148.0,149.0,70.6,2731.56,2019,4,2,2,1,1,2,0.5033333333333334,low,rising
2019-04-17,Wheat,Punjab,15.7,47.6,1.3,38.3,7.77,204.0,152.0,232.0,122.7,1314.57,2019,4,2,2,0,0,0,0.9070833333333332,low,falling
2019-04-17,Rice,Uttar Pradesh,13.0,47.3,0.2,36.4,6.72,173.0,104.0,251.0,81.0,2609.79,2019,4,2,2,1,0,1,0.6016666666666666,low,falling
2019-04-18,Rice,Haryana,15.6,57.8,1.9,50.2,6.34,161.0,92.0,91.0,136.9,2336.97,2019,4,2,2,0,0,0,0.0,low,falling
2019-04-18,Corn,Madhya Pradesh,13.2,43.0,0.8,52.4,6.5,317.0,90.0,176.0,70.1,1679.87,2019,4,2,2,1,0,1,0.6375,low,falling
2019-04-18,Soybeans,Madhya Pradesh,10.6,44.0,0.3,47.3,6.47,95.0,94.0,187.0,70.7,4257.88,2019,4,2,2,1,0,1,0.12874999999999998,low,falling
2019-04-19,Rice,Punjab,16.6,40.6,0.3,36.5,7.23,231.0,93.0,164.0,124.4,2167.01,2019,4,2,2,0,0,0,0.48375000000000007,low,falling
2019-04-20,Soybeans,Maharashtra,17.3,56.2,1.0,52.7,7.29,198.0,119.0,161.0,109.0,4356.34,2019,4,2,2,0,0,0,0.48541666666666666,low,falling
2019-04-20,Rice,Karnataka,14.9,52.3,2.3,50.4,6.89,237.0,110.0,241.0,84.1,2283.33,2019,4,2,2,1,0,1,0.7695833333333333,low,falling
2019-04-20,Cotton,Madhya Pradesh,14.8,45.9,1.2,50.8,6.43,238.0,126.0,183.0,64.0,5915.4,2019,4,2,2,1,0,1,0.5745833333333333,low,falling
2019-04-21,Rice,Haryana,18.2,39.8,0.9,38.7,7.83,150.0,117.0,147.0,104.6,2284.58,2019,4,2,2,0,1,1,0.3795833333333334,low,falling
2019-04-22,Corn,Madhya Pradesh,20.1,32.6,1.0,49.2,6.92,171.0,100.0,182.0,102.5,1678.21,2019,4,2,2,0,1,1,0.3783333333333333,low,falling
2019-04-22,Cotton,Haryana,13.6,56.5,0.6,48.6,7.72,155.0,54.0,167.0,90.4,6310.64,2019,4,2,2,1,0,1,0.235,low,falling
2019-04-23,Cotton,Karnataka,13.3,61.7,0.5,56.9,7.05,269.0,122.0,152.0,76.8,6770.36,2019,4,2,2,1,0,1,0.6129166666666667,low,rising
2019-04-24,Corn,Rajasthan,16.8,47.8,0.5,64.6,7.01,189.0,72.0,267.0,76.6,1347.85,2019,4,2,2,0,0,0,0.6245833333333333,low,falling
2019-04-24,Cotton,Uttar Pradesh,17.6,52.7,0.6,44.0,7.1,266.0,98.0,120.0,106.5,4329.76,2019,4,2,2,0,0,0,0.42499999999999993,low,falling
2019-04-25,Wheat,Gujarat,20.9,31.7,1.2,50.7,6.55,245.0,72.0,96.0,79.7,1872.65,2019,4,2,2,0,1,1,0.13708333333333328,low,falling
2019-04-25,Wheat,Madhya Pradesh,12.2,30.5,0.4,46.2,6.79,163.0,51.0,231.0,73.8,2443.47,2019,4,2,2,1,1,2,0.34208333333333335,low,rising
2019-04-26,Wheat,Madhya Pradesh,19.9,36.1,0.2,47.2,6.57,170.0,122.0,164.0,103.6,2141.55,2019,4,2,2,0,1,1,0.3454166666666667,low,rising
2019-04-26,Corn,Gujarat,14.5,45.5,0.0,54.2,8.42,282.0,52.0,119.0,85.2,1491.96,2019,4,2,2,1,0,1,0.4733333333333334,low,falling
2019-04-26,Soybeans,Haryana,18.4,34.0,1.6,63.9,7.21,139.0,141.0,126.0,138.9,4129.98,2019,4,2,2,0,1,1,0.28458333333333335,low,falling
2019-04-27,Wheat,Haryana,17.7,45.6,0.3,53.7,6.61,163.0,99.0,65.0,116.2,1390.12,2019,4,2,2,0,0,0,0.0,low,falling
2019-04-27,Rice,Maharashtra,11.9,41.3,0.6,44.3,6.51,186.0,137.0,118.0,74.7,2692.01,2019,4,2,2,1,0,1,0.2745833333333333,low,falling
2019-04-27,Cotton,Gujarat,18.6,41.4,0.0,49.9,6.43,186.0,137.0,189.0,98.2,4824.39,2019,4,2,2,0,0,0,0.50125,low,falling
2019-04-28,Rice,Madhya Pradesh,19.3,45.8,1.3,49.4,7.5,171.0,110.0,253.0,95.8,2572.38,2019,4,2,2,0,0,0,0.7208333333333334,low,falling
2019-04-28,Cotton,Punjab,15.1,34.6,0.2,42.3,6.74,160.0,90.0,181.0,125.1,4419.05,2019,4,2,2,0,1,1,0.29166666666666674,low,falling
2019-04-29,Wheat,Haryana,13.2,44.7,0.6,67.6,7.57,166.0,54.0,158.0,79.3,2274.36,2019,4,2,2,1,0,1,0.21375000000000005,low,rising
2019-04-29,Rice,Rajasthan,16.5,39.9,0.3,34.5,6.98,206.0,102.0,113.0,68.0,2427.69,2019,4,2,2,0,1,1,0.25000000000000006,low,falling
2019-04-29,Wheat,Maharashtra,15.1,52.8,0.2,58.5,7.28,166.0,100.0,179.0,112.5,1886.68,2019,4,2,2,0,0,0,0.4008333333333334,low,falling
2019-04-30,Cotton,Haryana,17.5,38.5,0.2,54.5,6.55,284.0,125.0,151.0,101.8,6312.42,2019,4,2,2,0,1,1,0.5945833333333334,low,rising
2019-04-30,Rice,Madhya Pradesh,21.5,55.6,1.3,51.6,7.84,247.0,86.0,153.0,121.7,1678.75,2019,4,2,2,0,0,0,0.54,low,falling
2019-05-01,Cotton,Punjab,19.1,57.0,0.1,63.0,7.87,203.0,62.0,126.0,122.9,5408.31,2019,5,2,2,0,0,0,0.26375000000000004,medium,falling
2019-05-01,Rice,Madhya Pradesh,17.4,37.4,0.2,54.4,7.05,157.0,100.0,89.0,97.9,2790.65,2019,5,2,2,0,1,1,0.04958333333333331,medium,rising
2019-05-01,Rice,Karnataka,21.4,65.1,0.0,49.0,7.58,206.0,164.0,141.0,126.0,1400.0,2019,5,2,2,0,0,0,0.6250000000000001,medium,falling
2019-05-02,Soybeans,Punjab,15.6,46.6,0.2,51.0,6.83,234.0,82.0,148.0,124.1,4279.1,2019,5,2,2,0,0,0,0.35124999999999995,medium,falling
2019-05-02,Rice,Uttar Pradesh,19.8,40.1,1.4,63.0,7.18,301.0,95.0,158.0,106.4,3099.08,2019,5,2,2,0,0,0,0.6391666666666667,medium,rising
2019-05-02,Wheat,Punjab,22.9,61.2,0.4,49.0,6.57,101.0,92.0,150.0,144.6,2199.48,2019,5,2,2,0,0,0,0.02625000000000003,medium,rising
2019-05-03,Corn,Karnataka,16.3,50.7,1.4,46.2,6.81,175.0,95.0,215.0,99.8,1487.93,2019,5,2,2,0,0,0,0.4679166666666666,medium,falling
2019-05-04,Corn,Rajasthan,20.4,38.3,0.7,64.3,6.64,153.0,94.0,155.0,87.8,1424.21,2019,5,2,2,0,1,1,0.1883333333333333,medium,falling
2019-05-04,Wheat,Rajasthan,24.2,55.6,1.5,55.2,7.37,203.0,109.0,162.0,72.5,1777.87,2019,5,2,2,0,0,0,0.4779166666666667,medium,falling
2019-05-05,Cotton,Gujarat,20.6,43.7,0.1,51.1,7.36,232.0,108.0,198.0,105.0,4479.46,2019,5,2,2,0,0,0,0.6658333333333333,medium,falling
2019-05-06,Wheat,Maharashtra,19.9,44.0,0.3,44.9,6.69,243.0,101.0,94.0,105.4,1762.51,2019,5,2,2,0,0,0,0.23958333333333343,medium,falling
2019-05-07,Wheat,Madhya Pradesh,22.3,43.2,0.4,53.7,7.39,164.0,95.0,179.0,93.9,2274.91,2019,5,2,2,0,0,0,0.39291666666666664,medium,rising
2019-05-07,Corn,Rajasthan,25.3,59.8,0.3,48.6,7.85,84.0,134.0,176.0,77.6,2001.79,2019,5,2,2,0,0,0,0.3704166666666666,medium,rising
2019-05-07,Rice,Gujarat,23.7,45.9,1.5,47.8,7.16,263.0,94.0,138.0,97.2,1790.64,2019,5,2,2,0,0,0,0.4716666666666667,medium,falling
2019-05-08,Corn,Gujarat,17.8,50.3,1.1,56.2,6.78,217.0,87.0,154.0,99.9,1313.12,2019,5,2,2,0,0,0,0.3391666666666667,medium,falling
2019-05-09,Corn,Karnataka,23.9,41.3,0.1,39.3,7.01,295.0,131.0,216.0,111.7,1619.76,2019,5,2,2,0,0,0,0.91625,medium,falling
2019-05-09,Wheat,Madhya Pradesh,17.8,55.4,0.3,70.2,7.81,194.0,83.0,148.0,88.3,1560.22,2019,5,2,2,0,0,0,0.37708333333333327,medium,falling
2019-05-09,Cotton,Maharashtra,19.2,47.8,0.0,38.5,7.34,224.0,90.0,215.0,98.3,5012.69,2019,5,2,2,0,0,0,0.6399999999999999,medium,falling
2019-05-10,Rice,Rajasthan,25.3,51.5,0.8,47.2,7.52,205.0,85.0,48.0,85.1,2435.88,2019,5,2,2,0,0,0,0.04166666666666663,medium,falling
2019-05-10,Wheat,Uttar Pradesh,21.0,51.6,0.8,63.2,7.08,243.0,122.0,135.0,103.7,2461.24,2019,5,2,2,0,0,0,0.49500000000000005,medium,rising
2019-05-10,Corn,Maharashtra,18.3,43.7,0.6,56.0,7.67,229.0,90.0,172.0,113.2,1547.18,2019,5,2,2,0,0,0,0.5504166666666667,medium,falling
2019-05-11,Soybeans,Punjab,24.8,54.5,0.5,61.9,7.47,191.0,102.0,145.0,120.4,4248.71,2019,5,2,2,0,0,0,0.3804166666666666,medium,falling
2019-05-11,Corn,Madhya Pradesh,17.6,58.8,0.4,45.9,6.7,303.0,51.0,112.0,80.2,1494.34,2019,5,2,2,0,0,0,0.2841666666666667,medium,falling
2019-05-11,Corn,Uttar Pradesh,14.8,60.7,0.7,59.9,8.04,264.0,-6.0,168.0,71.3,1565.17,2019,5,2,2,1,0,1,0.3508333333333332,medium,falling
2019-05-12,Corn,Gujarat,23.4,48.8,0.1,54.2,6.5,202.0,83.0,90.0,95.0,1908.96,2019,5,2,2,0,0,0,0.04000000000000001,medium,rising
2019-05-12,Corn,Punjab,21.2,54.0,0.1,50.3,6.87,197.0,113.0,170.0,140.2,1462.95,2019,5,2,2,0,0,0,0.4404166666666667,medium,falling
2019-05-12,Corn,Punjab,18.7,49.2,0.0,54.9,6.7,196.0,39.0,172.0,113.4,1966.25,2019,5,2,2,0,0,0,0.1766666666666667,medium,rising
2019-05-13,Rice,Punjab,23.8,47.9,2.4,52.1,6.48,243.0,112.0,166.0,125.4,2116.6,2019,5,2,2,0,0,0,0.49000000000000005,medium,falling
2019-05-13,Wheat,Gujarat,22.2,44.7,1.7,59.7,6.14,155.0,91.0,157.0,93.9,1942.64,2019,5,2,2,0,0,0,0.12749999999999997,medium,falling
2019-05-13,Wheat,Haryana,20.4,49.6,1.0,50.2,6.81,181.0,121.0,159.0,135.5,1687.51,2019,5,2,2,0,0,0,0.3829166666666666,medium,falling
2019-05-14,Rice,Madhya Pradesh,25.8,40.0,0.7,54.6,6.12,218.0,88.0,158.0,90.2,2373.61,2019,5,2,2,0,0,0,0.2758333333333334,medium,falling
2019-05-14,Rice,Haryana,20.9,56.0,0.4,38.8,7.45,274.0,67.0,145.0,129.7,2187.76,2019,5,2,2,0,0,0,0.46875,medium,falling
2019-05-15,Rice,Gujarat,28.5,62.0,0.3,47.6,7.04,217.0,89.0,120.0,115.5,2362.97,2019,5,2,2,0,0,0,0.265,medium,falling
2019-05-16,Corn,Rajasthan,24.7,45.7,1.4,41.4,7.36,208.0,74.0,97.0,90.3,1661.88,2019,5,2,2,0,0,0,0.15583333333333338,medium,falling
2019-05-16,Wheat,Punjab,20.1,36.0,0.6,51.1,7.93,187.0,95.0,168.0,112.9,1775.22,2019,5,2,2,0,1,1,0.48124999999999996,medium,falling
2019-05-17,Rice,Madhya Pradesh,17.1,54.2,1.3,42.8,7.39,243.0,62.0,101.0,92.9,2221.12,2019,5,2,2,0,0,0,0.22041666666666665,medium,falling
2019-05-18,Corn,Rajasthan,24.4,52.5,0.7,45.3,6.67,115.0,69.0,114.0,78.8,1503.62,2019,5,2,2,0,0,0,0.0,medium,falling
2019-05-19,Corn,Punjab,20.1,66.0,1.5,53.1,7.58,126.0,124.0,202.0,150.0,1259.68,2019,5,2,2,0,0,0,0.495,medium,falling
2019-05-20,Rice,Uttar Pradesh,26.2,41.0,1.0,59.1,6.95,141.0,180.0,156.0,136.0,1959.54,2019,5,2,2,0,0,0,0.4870833333333333,medium,falling
2019-05-21,Rice,Maharashtra,13.5,33.0,0.3,49.7,7.65,107.0,112.0,114.0,72.7,2864.46,2019,5,2,2,1,1,2,0.12291666666666672,medium,rising
2019-05-21,Wheat,Uttar Pradesh,24.7,60.4,1.3,71.6,6.51,235.0,92.0,98.0,113.9,1976.88,2019,5,2,2,0,0,0,0.18041666666666664,medium,falling
2019-05-21,Corn,Uttar Pradesh,17.8,42.6,0.1,45.0,7.1,218.0,73.0,201.0,83.8,1305.08,2019,5,2,2,0,0,0,0.4916666666666667,medium,falling
2019-05-22,Cotton,Maharashtra,19.1,30.8,0.3,61.3,7.49,214.0,58.0,131.0,83.1,5406.6,2019,5,2,2,0,1,1,0.24708333333333338,medium,falling
2019-05-23,Corn,Uttar Pradesh,15.8,38.4,0.5,53.9,7.5,121.0,132.0,152.0,99.3,1780.57,2019,5,2,2,0,1,1,0.3325,medium,rising
2019-05-23,Soybeans,Haryana,12.4,48.2,0.1,50.2,7.01,197.0,107.0,133.0,92.7,4310.59,2019,5,2,2,1,0,1,0.3145833333333333,medium,falling
2019-05-24,Cotton,Rajasthan,22.6,50.7,0.5,56.7,6.06,232.0,67.0,200.0,93.7,5941.61,2019,5,2,2,0,0,0,0.3733333333333333,medium,falling
2019-05-25,Wheat,Haryana,20.2,39.5,0.3,52.2,7.28,200.0,98.0,213.0,96.1,1937.49,2019,5,2,2,0,1,1,0.5925,medium,falling
2019-05-25,Soybeans,Punjab,19.5,45.7,0.7,63.8,7.22,261.0,53.0,200.0,104.1,4850.06,2019,5,2,2,0,0,0,0.5441666666666667,medium,rising
2019-05-25,Rice,Uttar Pradesh,22.3,48.1,0.6,52.2,6.72,200.0,115.0,132.0,108.4,2191.31,2019,5,2,2,0,0,0,0.3091666666666666,medium,falling
2019-05-26,Rice,Gujarat,27.6,46.0,3.3,39.3,6.88,207.0,118.0,157.0,111.7,2153.39,2019,5,2,2,0,0,0,0.44,medium,falling
2019-05-27,Corn,Rajasthan,23.0,53.8,0.3,65.8,7.63,214.0,102.0,139.0,79.5,1287.46,2019,5,2,2,0,0,0,0.4379166666666667,medium,falling
2019-05-28,Cotton,Karnataka,16.4,56.2,1.3,62.6,7.44,164.0,50.0,242.0,92.4,5350.79,2019,5,2,2,0,0,0,0.4591666666666667,medium,falling
2019-05-29,Rice,Punjab,24.2,49.2,0.5,65.3,7.3,174.0,67.0,235.0,121.7,2298.66,2019,5,2,2,0,0,0,0.49999999999999994,medium,falling
2019-05-29,Wheat,Haryana,17.0,54.2,0.9,48.2,7.32,149.0,117.0,90.0,112.0,2081.17,2019,5,2,2,0,0,0,0.12333333333333338,medium,falling
2019-05-30,Cotton,Karnataka,14.9,38.5,0.6,45.7,7.57,158.0,98.0,168.0,88.8,6259.47,2019,5,2,2,1,1,2,0.37375,medium,falling
2019-05-30,Rice,Uttar Pradesh,24.0,41.1,0.5,48.0,6.46,209.0,71.0,151.0,109.5,2173.82,2019,5,2,2,0,0,0,0.21583333333333332,medium,falling
2019-05-30,Cotton,Punjab,20.4,36.9,0.2,46.7,7.08,298.0,82.0,109.0,121.8,4686.22,2019,5,2,2,0,1,1,0.4125,medium,falling
2019-05-31,Cotton,Uttar Pradesh,21.8,55.8,1.4,58.5,7.61,310.0,89.0,154.0,110.0,5179.88,2019,5,2,2,0,0,0,0.6820833333333334,medium,falling
2019-06-01,Soybeans,Uttar Pradesh,29.6,86.0,16.4,68.0,7.59,165.0,130.0,156.0,127.9,6545.9,2019,6,3,2,0,1,1,0.46041666666666664,high,rising
2019-06-02,Cotton,Punjab,32.0,79.8,5.3,54.6,6.86,158.0,133.0,185.0,126.9,6571.47,2019,6,3,2,0,0,0,0.45833333333333337,high,rising
2019-06-02,Cotton,Punjab,20.5,84.6,18.2,59.9,7.45,150.0,154.0,172.0,133.3,6463.32,2019,6,3,2,0,1,1,0.5387500000000001,high,rising
2019-06-03,Soybeans,Uttar Pradesh,23.0,60.0,2.6,46.6,7.06,222.0,76.0,165.0,108.6,4432.71,2019,6,3,2,0,0,0,0.3866666666666666,high,rising
2019-06-03,Rice,Karnataka,21.2,78.2,1.2,52.7,6.92,156.0,102.0,180.0,100.9,2667.77,2019,6,3,2,0,0,0,0.3408333333333333,high,falling
2019-06-04,Cotton,Karnataka,23.5,83.3,5.8,58.0,7.81,224.0,72.0,161.0,94.0,7104.56,2019,6,3,2,0,1,1,0.45874999999999994,high,rising
2019-06-05,Wheat,Punjab,24.8,73.8,13.5,49.6,7.02,250.0,156.0,179.0,125.6,2440.63,2019,6,3,2,0,0,0,0.7649999999999999,high,rising
2019-06-06,Rice,Maharashtra,23.4,68.7,22.0,75.0,7.07,222.0,130.0,135.0,105.2,2217.37,2019,6,3,2,0,0,0,0.46791666666666665,high,falling
2019-06-06,Cotton,Uttar Pradesh,27.3,75.2,5.8,53.7,6.76,198.0,100.0,177.0,97.8,8137.37,2019,6,3,2,0,0,0,0.4091666666666666,high,rising
2019-06-07,Soybeans,Uttar Pradesh,20.6,77.1,4.5,63.0,7.43,176.0,82.0,121.0,103.2,4907.51,2019,6,3,2,0,0,0,0.19124999999999998,high,rising
2019-06-08,Corn,Uttar Pradesh,23.3,63.1,5.8,50.5,7.07,244.0,62.0,89.0,103.3,2560.42,2019,6,3,2,0,0,0,0.1429166666666667,high,rising
2019-06-08,Corn,Gujarat,21.9,65.5,4.2,54.1,6.88,202.0,84.0,106.0,82.9,2373.79,2019,6,3,2,0,0,0,0.14416666666666667,high,rising
2019-06-09,Wheat,Uttar Pradesh,22.6,78.1,14.8,52.5,7.24,182.0,110.0,116.0,95.0,2785.84,2019,6,3,2,0,0,0,0.25916666666666666,high,rising
2019-06-09,Corn,Rajasthan,22.6,62.3,2.1,48.9,6.82,172.0,67.0,242.0,77.8,2782.34,2019,6,3,2,0,0,0,0.45833333333333337,high,rising
